userName,content,score,at,sentimen
Pengguna Google,"apk kikir😹, banyak iklan mau extra vidio iklan mau edit iklan iklan AE terus mentang mentang banyak yg pake capcut Sekarang harus pro dulu biar ga iklan 😹😹😹",1,2025-11-28 13:02:18,Negatif
Pengguna Google,bismilah download nyaaa,5,2025-11-25 07:17:16,Positif
Pengguna Google,aplikasi ini sangat bagus tapi kok bayak yang premium kebelet naik hj nya min terus fitur²nya unik unik dan bagus buat jj jadi gampang gk susah semoga update nanti ada fitur² baru lagi biar pas buat jj makin bagus dan kece/keren biar tik tok saya jadi bayak yang nonton vidio ku dan Jagan lupa min gratisin semua fitur²🤭wkwkwk canda gratis nya lumayan banyakin min biar mimin sehat selalu Terima kasih segini doang buat komen nya,5,2025-11-16 14:27:31,Positif
Pengguna Google,sangat asyik templet yang capcut beri tapi keluhan saya apk ini slalu di apdate setiap minggunya,5,2025-11-21 10:19:12,Positif
Pengguna Google,biar bintang yang berbicara,5,2025-11-27 14:30:05,Positif
Pengguna Google,ada iklan+kalo mau bagus harus bayar gak kayak dulu jadi bintang 1 kalo bisa aku kasih nilai 0,1,2025-11-27 12:59:05,Negatif
Pengguna Google,"apk nya bagus tapi bug nya banyak entah tiba tiba keluar sendiri dari apk nya , tolong di perbaiki",1,2025-11-27 04:24:46,Negatif
Pengguna Google,capcut sekarang masi jadi capcut,5,2025-11-27 12:19:13,Positif
Pengguna Google,banyak iklan nya,1,2025-11-27 12:06:42,Negatif
Pengguna Google,👍👍,5,2025-11-19 14:46:41,Positif
Pengguna Google,👍,5,2025-11-25 10:48:20,Positif
Pengguna Google,aplikasi berkaik,5,2025-11-22 00:20:58,Positif
Andri Andrian,bagus,5,2025-11-15 01:59:11,Positif
Pengguna Google,bgus bngt,4,2025-11-19 11:51:18,Positif
Pengguna Google,Menurut ku kalian semua harus coba aplikasi ini karena sangat bermanfaat,5,2025-11-29 10:41:54,Positif
Pengguna Google,sngt bgus,5,2025-11-16 06:24:31,Positif
CINTA BARA LOPYU Love,tetap lah baguussss ya capcut,5,2025-11-15 06:39:08,Positif
Pengguna Google,min ini kenapa aku download capcut tapi gak bisa masuk terus selalu keluar terus,1,2025-11-28 07:53:32,Negatif
Pengguna Google,dana saya kepotong 83.000 oleh capcup gimana ni capcup gini ke lakuan nya,1,2025-11-29 06:35:00,Negatif
Pengguna Google,kebanyakan iklan beda gak Kya dulu,1,2025-11-26 14:34:45,Negatif
Pengguna Google,sangat bagus,5,2025-11-24 01:42:38,Positif
Pengguna Google,apk nya bagus banget,5,2025-11-21 00:38:45,Positif
Pengguna Google,mantap capcut,5,2025-11-16 03:41:33,Positif
Pengguna Google,sangat bagus dan mudah untuk menjadi konten kreator/editor template,5,2025-11-23 14:44:24,Positif
Pengguna Google,"satu aja,soalnya setelah di perbarui,tambah jelek,banyak fitur yang hilang,beda sebelum di perbarui,kumplit fiturnya..tapi boong saya kasih pull 5 💥✨️",5,2025-11-24 23:49:32,Positif
Pengguna Google,haalahhhhh,5,2025-11-26 10:03:16,Positif
Malati 06,sangat berguna bagi saya yang meng edit atau lainya saya sangat menyukai aplikasi ini,5,2025-11-14 10:30:51,Positif
Pengguna Google,saya mau capcut seperti dulu tidak ada pembayaran,2,2025-11-26 09:50:59,Negatif
Pengguna Google,berawal coba-cobi.eh malah ketagihan oprak oprek. yg pasti the best of the best lah ya,5,2025-11-24 13:26:34,Positif
Pengguna Google,bagus,5,2025-11-21 10:31:14,Positif
Pengguna Google,"Bagus""vdeony",5,2025-11-21 13:04:54,Positif
Pengguna Google,bagus dan cocok,5,2025-11-19 16:22:52,Positif
Ihsan Nur,lumayan apk orang kaya undang temen doang dpt duit🙏🏻,5,2025-11-15 09:25:05,Positif
Pengguna Google,okeee,5,2025-11-20 05:21:39,Positif
Pengguna Google,membuat video jika ingin membuat video yang anda ingin kan tindis template warna hijau dan pilih Poto sesuai nomornya dan tindis template lagi,5,2025-11-26 06:51:22,Positif
Pengguna Google,bagus,5,2025-11-22 06:59:48,Positif
Pengguna Google,ok,5,2025-11-16 08:26:43,Positif
Pengguna Google,mantap lah ga ribet,5,2025-11-21 12:21:21,Positif
Pengguna Google,CapCut setelah update bukannya makin bagus malah makin buruk sebagai pengguna CapCut sangat kecewa dengan perkembangan update terus-menerus bukannya lebih baik dan bagus malah makin buruk lebih baik dikembalikan seperti semula standar dan tidak ribet,1,2025-11-27 11:09:37,Negatif
Pengguna Google,kasih bintang 4 aja soalnya biasanya capcut suruh bayar dan saat mau ngedit malah keluar sendiri,4,2025-11-22 09:53:51,Positif
Pengguna Google,keren,5,2025-11-25 13:36:22,Positif
Pengguna Google,capcut tolol apk tolol saldo gua di ambil otomatis,1,2025-11-28 09:43:06,Negatif
Pengguna Google,kenapa CapCut tidak bs terbuka,1,2025-11-27 10:36:06,Negatif
Mandai Batanak,baguss tapi harus bayar tapi saya baik sudah memberi bintang 5,5,2025-11-15 08:13:27,Positif
AKUN PRIME 5 Ggah,Mantap gw dapat cuan banyak disini😭😭😭,5,2025-11-15 01:19:02,Positif
Pengguna Google,bagus,5,2025-11-16 13:26:31,Positif
Pengguna Google,kikir banget nih aplikasi,1,2025-11-26 11:32:10,Negatif
Pengguna Google,ternyata capcut bisa edit foto ku jelek bisa memakai ipone dan cantik,5,2025-11-24 11:39:50,Positif
Pengguna Google,kalau danaku di balikin entar aku kasih bintang 5 plis balik dananya buat bayar dana cicil malah di sedot capcut😭😭😭😭,1,2025-11-27 10:35:11,Negatif
Pengguna Google,"klo ada iklan nya gak bisa di lewatin,trus iklan gak selesai²",2,2025-11-27 16:04:00,Negatif
Pengguna Google,sangat memuaskan,5,2025-11-16 11:31:56,Positif
Pengguna Google,aplikasinya cukup lumayan bagus,4,2025-11-15 13:57:27,Positif
Pengguna Google,beh kece semua jj nya,5,2025-11-26 08:25:39,Positif
Pengguna Google,mantap bagus hd banget,5,2025-11-29 11:41:00,Positif
Pengguna Google,Tolong ini kok bagus banget ya tolong perbaiki lagi karena terlalu bagus😋,5,2025-11-16 03:01:34,Positif
Pengguna Google,Apa² harus bayar pro 😔💔,1,2025-11-28 10:47:11,Negatif
Pengguna Google,AKU SUKA capcut,5,2025-11-29 03:45:59,Positif
Niken Niken,jj nya pada baguss,5,2025-11-14 14:52:18,Positif
Pengguna Google,knp cap cut sekarang bnyk uji coba nya dulu bnyk yg gratisan sekarang biar ekstra audionya bayar juga,4,2025-11-25 04:16:12,Positif
Pengguna Google,mantapp,5,2025-11-21 13:37:44,Positif
Pengguna Google,bagus,5,2025-11-21 08:14:28,Positif
Wifina Rahma,aplikasi ini sangat sangat bagus dan juga sangat sangat berguna.,5,2025-11-14 11:08:33,Positif
Pengguna Google,bagus banget,5,2025-11-18 08:08:38,Positif
Pengguna Google,saya sangat suka dengan aplikasi ini,5,2025-11-22 14:46:42,Positif
Pengguna Google,"bagus , tapi capcut makin kesini makin aneh ga bisa ngedit",5,2025-11-22 00:30:06,Positif
Pengguna Google,ok,4,2025-11-21 14:31:57,Positif
Pengguna Google,bagus banget. templat ya juga bagus bagus pokonya bintang ⭐⭐⭐⭐⭐,5,2025-11-22 11:32:17,Positif
Pengguna Google,capcut enak di pakai foto Saya,5,2025-11-22 02:39:09,Positif
Pengguna Google,terlalu banyak iklan,1,2025-11-27 00:47:25,Negatif
Pengguna Google,capcut paling baguss,5,2025-11-26 12:28:27,Positif
Pengguna Google,mantap fiturnya komplit👍👍🥰,5,2025-11-28 09:00:51,Positif
Pengguna Google,capcut ini video ya bagus,5,2025-11-20 06:12:41,Positif
Pengguna Google,sangat membantu👍👍👍,5,2025-11-16 05:59:05,Positif
Pengguna Google,bisa bkin jj galau,5,2025-11-20 07:59:37,Positif
Pengguna Google,sangat baguss,5,2025-11-17 06:14:34,Positif
Pengguna Google,bagus sekali,5,2025-11-20 10:47:26,Positif
Pengguna Google,tuh saya beri bintang yang banyakkkk,5,2025-11-18 23:47:41,Positif
Pengguna Google,bagus apk. x👍👍,5,2025-11-18 04:16:00,Positif
Pengguna Google,CapCut emang keren dan gak ribet serba mudah,5,2025-11-26 13:33:14,Positif
Pengguna Google,"capcut parah sekarang semenjak update filternya jelek"" tolong kembalikan filter yg seperti dulu",1,2025-11-27 06:47:45,Negatif
Pengguna Google,sangat bagus,5,2025-11-21 04:25:42,Positif
Pengguna Google,aku ingin cap cut,5,2025-11-19 05:54:57,Positif
Nur Riska,buat bikin jj baguss,5,2025-11-15 07:41:23,Positif
Pengguna Google,bagus buat di jadikan jj roblox roblox,5,2025-11-27 12:30:48,Positif
Pengguna Google,apk bgus bgt mudah simpel,5,2025-11-28 01:44:15,Positif
akun epep,bagus aplikasinya aku suka,5,2025-11-14 10:50:40,Positif
Pengguna Google,"nih aplikasi kikir bjir 💔🥀 bayar trs eh muyak, kita yg nemenin aplikasi ini dari nol sekarang fiturnya kayak kebelet haji loh ya 😹",1,2025-11-27 06:03:12,Negatif
Pengguna Google,sangat bagus dan keren,5,2025-11-23 08:16:46,Positif
Pengguna Google,sukaa,5,2025-11-20 06:46:07,Positif
Pengguna Google,"MANTAP WOII,APALAGI ADA EVENT BISA SJARE TERUS DAPAT UANG 😭 PUAS BANGET NGAMBIL UANGNYA,MAKASIII CApCuT",5,2025-11-16 03:29:33,Positif
Pengguna Google,game ini sangat seru untuk para remaja yang suka main game ini,5,2025-11-16 14:18:12,Positif
Pengguna Google,"iklan terus serba bayar, apknya lag lagi lama loading eksplor sorry kasih bintang 2 aja 😞",2,2025-11-28 06:43:53,Negatif
Pengguna Google,bagus buat editing,5,2025-11-25 06:26:25,Positif
Pengguna Google,mantap,5,2025-11-16 02:23:13,Positif
Pengguna Google,plis donk kembaliin seperti dulu sekarang harus bayar 🙏🙏😅,1,2025-11-28 12:58:52,Negatif
Pengguna Google,aplikasi ini sangat bagus sangat membantu kan saya saya kan suka jadi nggak enak gitu nggak dipakai gitu,5,2025-11-26 14:30:28,Positif
Pengguna Google,mantap,5,2025-11-22 02:45:49,Positif
Pengguna Google,"ni aplikasi makin sampah aja, banyak effect yang hilang. apalagi cc dekstop. langganan mahal pula kacau",1,2025-11-28 07:55:34,Negatif
Pengguna Google,sangat mudah digunakan dan sangat bagus,5,2025-11-28 10:13:36,Positif
Pengguna Google,aplikasi ini sangat berguna 👍,5,2025-11-29 09:53:03,Positif
Pengguna Google,aku sangat butuh capcCut,5,2025-11-19 06:13:01,Positif
Pengguna Google,aplikasi nya bagus banget buat ngedit ngedit,5,2025-11-26 13:54:39,Positif
Pengguna Google,kenapa aplikasi ini gak bisa di pake ?,1,2025-11-27 00:04:14,Negatif
Pengguna Google,Mantap untuk bantu pengeditan,5,2025-11-29 13:48:45,Positif
Pengguna Google,lumayan,4,2025-11-17 11:44:10,Positif
Pengguna Google,saya mau Ngetamplate tapi kena transaksi di apk cap cut uang saya ketarik disini tolong transaksi itu tidak kesengajaan jadi mohon untuk bantuannya 🙏,1,2025-11-30 03:56:54,Negatif
muhamadarisananda,bagus,5,2025-11-14 13:44:20,Positif
Pengguna Google,kebelet haji,1,2025-11-26 13:04:09,Negatif
Pengguna Google,bagus bangat,5,2025-11-28 13:39:32,Positif
Pengguna Google,kurang suka capcut yang sekarang kebanyakan iklan dulu juga ga ada yang standar sekarang mah sulit mau ngekspor,2,2025-11-26 11:08:35,Negatif
Dayak cupang desa Dayak desa,bagus si cuman banya iklan nya,5,2025-11-14 22:36:26,Positif
Pengguna Google,"lebih baik capcut yang dulu karena jika mengekspor tidak melewati banyak iklas, dan yang dulu tidak membuat memori penuh",1,2025-11-28 04:30:42,Negatif
Pengguna Google,bgs tapi sayang nya agak ngeleg dikit,5,2025-11-20 09:35:29,Positif
Pengguna Google,sangat puas,5,2025-11-25 13:03:15,Positif
Pengguna Google,aplikasi yang bagus dan berguna,5,2025-11-20 11:59:23,Positif
Pengguna Google,"aku kasih bintang 5 biar kebaca,capcut sekarang beda sama yg dulu kalo dulu enak gratis sekarang malah apa apa bayar",5,2025-11-26 06:17:39,Positif
Pengguna Google,top,5,2025-11-19 11:57:43,Positif
Pengguna Google,BAGUSSS BANGETTT🤩🤩🤩🤩,5,2025-11-17 08:15:57,Positif
Pengguna Google,males getik bagus kok tapi,5,2025-11-22 10:12:31,Positif
Pengguna Google,aplikasi nya sangat bagusss😍😍😍😍🤩,5,2025-11-25 02:47:20,Positif
Pengguna Google,bagus banget 👍👍👍👍,5,2025-11-27 15:24:17,Positif
Pengguna Google,terbaik,5,2025-11-16 05:00:00,Positif
Pengguna Google,bagus,5,2025-11-22 11:23:30,Positif
Arya Arya,bagus saya suka sekali tapi kenapa tidak bisa di download 😭😭kasih aku waktu dong minnnn,5,2025-11-15 07:46:25,Positif
Pengguna Google,bagus banget,5,2025-11-18 21:26:18,Positif
Pengguna Google,terimakasih🤍,5,2025-11-16 17:36:47,Positif
Pengguna Google,"sengaja saya kasih bintang lima, kenapa sih capcut kadang gabisa dibuka kadang eror, mana semua apa apa pro. situ mau haji?",5,2025-11-26 05:13:36,Positif
Pengguna Google,saya sangat puas dengan aplikasi ini mantap,5,2025-11-18 00:59:54,Positif
Pengguna Google,bagus tapi banyak iklannya,5,2025-11-22 01:44:51,Positif
Pengguna Google,mantap bagus,5,2025-11-17 18:15:44,Positif
ramdan Saefullah,👍👍👈👈,4,2025-11-15 10:08:09,Positif
Pengguna Google,sangat baguss,5,2025-11-27 04:40:44,Positif
Pengguna Google,Karena ada iklan doang,4,2025-11-23 13:51:24,Positif
Pengguna Google,lumayan bagus tapi bagus banget,5,2025-11-26 10:47:20,Positif
Pengguna Google,bagus,5,2025-11-23 08:36:05,Positif
Pengguna Google,tidak lamaa,5,2025-11-25 04:03:45,Positif
Pengguna Google,tiba tiba saldo dana kepotong gara gara langganan disini,1,2025-11-26 09:38:51,Negatif
Pengguna Google,i like it,5,2025-11-20 07:59:41,Positif
Pengguna Google,cakep banget bisa bantu kita untuk mengedit,5,2025-11-21 05:19:48,Positif
Pengguna Google,baguss bgtt aplikasinya cocok untuk pelajar jugaa dan kaloo mau ngedit foto atau video tinggal kesinii ajaa,5,2025-11-24 13:25:50,Positif
Pengguna Google,aplikasi ini bagusss,5,2025-11-29 04:29:59,Positif
Pengguna Google,bagus,5,2025-11-20 13:24:09,Positif
Nadira Maryana,b aja,4,2025-11-15 08:34:33,Positif
Pengguna Google,sangat bagus,5,2025-11-16 07:15:10,Positif
Pengguna Google,"damnn, this Good Apk",5,2025-11-28 04:57:50,Positif
Pengguna Google,"karna banyak pariasi nya jadi kalo menurut gua ya aman aman aja sihh, bagus keren",5,2025-11-29 01:26:56,Positif
Pengguna Google,sangat bagusss saya suka memakai nyaa karena tampilan dari capcut ini sangat baguss sekali,5,2025-11-17 07:13:46,Positif
Pengguna Google,Karna bisa bikin jj,5,2025-11-26 09:09:34,Positif
Pengguna Google,capcut ini sangat bagus dan saya sangat senang sekali memakainya,4,2025-11-29 04:45:18,Positif
Pengguna Google,bagus bae,5,2025-11-28 14:19:07,Positif
Pengguna Google,banyak yang pro.,1,2025-11-26 10:43:27,Negatif
Pengguna Google,good,5,2025-11-22 00:04:23,Positif
Pengguna Google,apa apa bayar :),1,2025-11-28 07:37:06,Negatif
Pengguna Google,baguss bangetttttttttrr tapi kadang kadang suka ngelaggg,4,2025-11-16 00:24:10,Positif
Pengguna Google,Mon maaf capcut gak bisa download bisa kah aplis nya di benerin dulu ya soal nya download capcut memo nya menuh sudah aku hapus tolong bantu kurangin fitur nya terimakasih 😔🙏🏻,1,2025-11-29 09:16:37,Negatif
Pengguna Google,saya untuk men-download aplikasi ini hampir semua foto saya hapus baru bisa saya download,1,2025-11-26 05:41:09,Negatif
Pengguna Google,belajar edit video,5,2025-11-16 10:24:07,Positif
Ali Gondrong,apk sangt bangus❤️,5,2025-11-14 22:57:54,Positif
Pengguna Google,"capcut aplikasi penipuan masa iya pas pertama coba pakai fitur yg bayar jadi gratis eh tau"" pas saya punya saldo dana tiba"" kurang sendiri padahal belum saya acc,kecewaa berat",1,2025-11-26 15:21:44,Negatif
Pengguna Google,Anjay,5,2025-11-28 13:57:55,Positif
Pengguna Google,madeppp pokonamah,5,2025-11-16 03:34:22,Positif
Pengguna Google,keren dan sangat bermanfaat,4,2025-11-27 21:15:00,Positif
Pengguna Google,"SUKA,CUMAN YA GITU BIASANYA PANAS SENDIRI,NGELEG,LOUDING NYA LAMA,TRS JUGA KLO MO EKSPOR VDIO/FOTO HARUS ADA IKLAN .lebih suka sih dulu soalnya lebih pas ga ada iklan👍",4,2025-11-17 11:15:56,Positif
Pengguna Google,yang premiumnya coba dibayar pake liat iklan jadi nggak perlu bayar pake uang,4,2025-11-19 07:04:26,Positif
Pengguna Google,bgs tpi trll kbnykn vtr pro tpi gpp bntng 5 ⭐⭐⭐⭐⭐,5,2025-11-25 13:15:33,Positif
Pengguna Google,sangat mendukung,5,2025-11-19 00:09:50,Positif
Pengguna Google,lumayan,4,2025-11-25 06:01:21,Positif
Pengguna Google,Aplikasi ini sangat membantu dan mencari kata2 yg pas 👍🏻👍🏻👍🏻,5,2025-11-15 12:59:10,Positif
Pengguna Google,mantep poll pokoknyaaaaa,5,2025-11-24 13:02:00,Positif
Pengguna Google,aku suka banget aplikasi ini,5,2025-11-28 07:35:54,Positif
Pengguna Google,baru mau coba,4,2025-11-24 10:31:36,Positif
Pengguna Google,bagus banget capcut ini,5,2025-11-16 12:03:06,Positif
Pengguna Google,keren,5,2025-11-20 11:46:26,Positif
Pengguna Google,sangat baik,5,2025-11-17 02:28:03,Positif
Pengguna Google,Jara bagus edit nya karena ada la Bako Tila,5,2025-11-22 04:36:15,Positif
Pengguna Google,sangat bagu,5,2025-11-18 06:38:41,Positif
Pengguna Google,"bgs si app nya, cuma makin sini makin kikir kaya raja nambrud. dulu mau pke efek gmna pun bisa, gda pro²an. ngekspor vid sebanyak apapun juga gausah liat iklan, trus kmren bisa ekspor 3 vid tnpa iklan/hari, eh skrg tiap ekspor vid kudu liat iklan. kecewa jyujyur, pdhal nemenin capcut dari perintis, sampe sekarang anaknya bisa jadi pewaris, tapi mlh kurang ajar. sakitt hati DEDEE🥹🤙",5,2025-11-23 14:26:05,Positif
Pengguna Google,oke,5,2025-11-21 03:21:07,Positif
Pengguna Google,bagus sekali,5,2025-11-28 09:12:00,Positif
Pengguna Google,"kikir amat bosa sekarang sedikit sedikit standar gil* lu ,ini gua kasi bintang 5 biar up ,biar tau plis stop kikir",5,2025-11-24 12:36:47,Positif
Pengguna Google,emm capcut ni bagus tapi pas kucoba banyak iklan nya pas dulu ga banyak iklan nya tapi sekarang banyak pliss jangan banyakk iklan nya yah pliss bangettt tapii aku mau JJ nya yang bagus dan lagu nya pada bagusss ☺️,5,2025-11-24 14:47:04,Positif
Pengguna Google,"makin sini makin gajelas, banyak amat bug nya",1,2025-11-29 14:48:02,Negatif
Pengguna Google,kena bet,5,2025-11-18 11:51:11,Positif
Pengguna Google,dana saya kesedot senilai rp.83.000 tidak sengaja berlangganan tolong kembalikan saya butuh bngt,1,2025-11-26 09:21:07,Negatif
Yasmin Weh,good saat ini kalau bisa jangan ada capcup pro,5,2025-11-15 06:42:26,Positif
Pengguna Google,oke,5,2025-11-22 21:35:23,Positif
Pengguna Google,capcut sangat menyenangkan buat semua hal ❤,5,2025-11-29 10:19:44,Positif
Pengguna Google,oke,5,2025-11-23 07:15:50,Positif
Pengguna Google,aplikasinya baguss,5,2025-11-29 09:08:31,Positif
Pengguna Google,mantap dan bagus tapi kalau lagu baru haru bayar lgi,5,2025-11-27 22:54:59,Positif
Pengguna Google,mksih,5,2025-11-28 22:22:48,Positif
Pengguna Google,"bagus kok, tapi login nya lama, lemot atau karena memori hp ku ya?",4,2025-11-23 12:53:32,Positif
Pengguna Google,aku sangat suka dgn capcut bisa mengedit vidio dengan kren,5,2025-11-19 10:46:54,Positif
Pengguna Google,sangat bagus saya suka dengan aplikasi ini sangat banyak template di capcut 👑✨,5,2025-11-22 06:07:36,Positif
Pengguna Google,saya suka,5,2025-11-27 16:13:02,Positif
Pengguna Google,capcut adalah aplikasi yang menurutku sangat bagus karena bisa menyediakan video atau template yang kita inginkan,5,2025-11-27 05:48:20,Positif
Pengguna Google,banyak iklan saat mengekspor,5,2025-11-27 05:58:55,Positif
Pengguna Google,bagus,5,2025-11-19 06:37:40,Positif
Pengguna Google,"sering eror saat menggunakan template, saat memasukan media malah hitam semua. padahal udah update udah hapus chace juga tapi tetep aja. walau bener sendiri tapi benernya lama keburu ga mood",1,2025-11-29 12:24:49,Negatif
Pengguna Google,APLIKASI KIKIR,4,2025-11-23 02:42:46,Positif
Pengguna Google,capcut saya gak bisa dibuka,1,2025-11-26 14:00:25,Negatif
Pengguna Google,aplikasi capcut in telah memotong saldo saya tolong balikin soalnya sya butuh saldo saya,1,2025-11-26 11:50:02,Negatif
Pengguna Google,sangat bermanfaat sekali untuk para kreator kaya kita,5,2025-11-20 06:48:20,Positif
Pengguna Google,"aplikasinya memang bagus, tapi kebanyakan iklan lah, bayar lah. tolong beberapa jangan disuruh bayar, contoh mau ekspor atau nambahin sound🙏🏻",1,2025-11-30 03:50:16,Negatif
